id,days,last_scraped,host_since,room_type,bathrooms,bedrooms,price,number_of_reviews,review_scores_cleanliness,review_scores_location,review_scores_value,instant_bookable
14809565,217,4/3/2017,8/29/2016,Private room,2,1,150,2,8,10,8,f
14809631,1912,4/3/2017,1/8/2012,Private room,1,1,99,10,10,10,10,f
14809727,216,4/3/2017,8/30/2016,Entire home/apt,1,1,75,11,8,8,8,f
14815230,215,4/2/2017,8/30/2016,Shared room,1,1,30,6,9,8,9,f
14815997,1619,4/2/2017,10/26/2012,Entire home/apt,1,0,175,10,9,10,9,f
14817212,1471,4/2/2017,3/23/2013,Entire home/apt,1,2,150,13,10,9,10,f
14817574,239,4/2/2017,8/6/2016,Private room,1,1,99,4,5,10,9,f
14818164,1816,4/2/2017,4/12/2012,Entire home/apt,1,1,175,8,9,9,9,f
14818234,277,4/2/2017,6/29/2016,Entire home/apt,1,3,300,1,10,8,10,f
14818363,461,4/2/2017,12/28/2015,Private room,2,1,150,8,10,9,10,t
14818827,1354,4/2/2017,7/18/2013,Private room,1,1,165,10,10,10,10,f
14819504,229,4/2/2017,8/16/2016,Private room,1,1,70,4,10,10,10,f
14819796,606,4/2/2017,8/5/2015,Entire home/apt,1,2,220,11,9,10,10,f
14820644,226,4/2/2017,8/19/2016,Entire home/apt,1,1,40,30,9,10,9,t
14821039,980,4/2/2017,7/27/2014,Entire home/apt,1,0,85,16,9,9,9,f
14821118,1008,4/2/2017,6/29/2014,Entire home/apt,1,0,150,20,9,10,9,f
14821133,1869,4/2/2017,2/19/2012,Entire home/apt,1,0,105,8,8,10,9,f
14821603,215,4/2/2017,8/30/2016,Private room,1.5,1,55,15,8,10,10,t
14821756,718,4/2/2017,4/15/2015,Shared room,1,1,27,1,10,10,10,f
14822113,1913,4/2/2017,1/6/2012,Entire home/apt,1,1,300,1,10,10,10,f
14822252,215,4/2/2017,8/30/2016,Entire home/apt,1,1,175,7,10,8,10,f
14822778,480,4/2/2017,12/9/2015,Entire home/apt,1,1,109,15,10,9,10,f
14822871,733,4/2/2017,3/31/2015,Private room,1,1,57,0,NA,NA,NA,f
14823020,904,4/2/2017,10/11/2014,Private room,1,1,42,4,9,9,10,f
14823077,947,4/2/2017,8/29/2014,Private room,1,1,100,1,6,8,8,f
14823526,1268,4/2/2017,10/12/2013,Private room,1,1,120,0,NA,NA,NA,f
14823552,660,4/2/2017,6/12/2015,Private room,1,1,55,4,10,9,10,t
14823559,215,4/2/2017,8/30/2016,Private room,1,1,70,5,10,9,10,f
14824090,215,4/2/2017,8/30/2016,Entire home/apt,1,1,95,2,10,10,10,f
14824160,1990,4/2/2017,10/21/2011,Entire home/apt,1,0,550,1,10,6,8,f
14824162,215,4/2/2017,8/30/2016,Entire home/apt,2,3,199,14,9,9,8,f
14824230,215,4/2/2017,8/30/2016,Private room,1,1,85,13,10,10,10,f
14824492,215,4/2/2017,8/30/2016,Private room,1.5,1,110,13,10,10,10,t
14824735,341,4/2/2017,4/26/2016,Entire home/apt,1,2,350,27,9,9,9,f
14824875,347,4/2/2017,4/20/2016,Entire home/apt,1,2,127,28,9,8,9,f
14825405,846,4/3/2017,12/9/2014,Shared room,1,1,50,1,10,10,10,t
14825735,1197,4/2/2017,12/22/2013,Entire home/apt,1.5,2,500,12,10,10,10,f
14825848,2042,4/3/2017,8/31/2011,Private room,1,1,130,11,10,10,10,f
14825914,269,4/2/2017,7/7/2016,Entire home/apt,2,0,85,25,10,9,9,t
14826263,269,4/2/2017,7/7/2016,Entire home/apt,2,0,85,35,10,9,9,t
14826286,218,4/2/2017,8/27/2016,Private room,1,1,125,8,9,10,9,f
14826358,216,4/3/2017,8/30/2016,Entire home/apt,1,2,89,5,8,10,9,f
14826434,297,4/2/2017,6/9/2016,Private room,1,1,48,10,10,10,10,t
14826478,215,4/2/2017,8/30/2016,Entire home/apt,1,1,72,12,10,9,10,f
14826513,870,4/2/2017,11/14/2014,Private room,1,1,125,4,10,9,10,f
14826530,580,4/2/2017,8/31/2015,Entire home/apt,1,0,100,4,10,9,10,t
14826702,636,4/2/2017,7/6/2015,Entire home/apt,1,0,180,16,9,9,9,f
14826817,216,4/3/2017,8/30/2016,Private room,1,1,120,11,9,9,9,t
14826847,783,4/3/2017,2/10/2015,Entire home/apt,1,1,200,2,10,10,10,f
14826932,289,4/2/2017,6/17/2016,Entire home/apt,1.5,1,350,6,10,10,10,f
14826999,931,4/2/2017,9/14/2014,Entire home/apt,2,3,449,0,NA,NA,NA,f
14827037,311,4/3/2017,5/27/2016,Entire home/apt,1,2,251,12,9,10,10,f
14827265,1268,4/2/2017,10/12/2013,Private room,1,1,120,2,10,10,10,f
14827418,1269,4/3/2017,10/12/2013,Private room,1,1,120,2,9,10,10,f
14827512,1268,4/2/2017,10/12/2013,Shared room,1,1,100,11,10,10,9,f
14827522,216,4/3/2017,8/30/2016,Shared room,1,1,28,8,10,10,9,f
14827752,1005,4/2/2017,7/2/2014,Entire home/apt,1,0,270,0,NA,NA,NA,f
14832244,847,4/2/2017,12/7/2014,Private room,1,1,40,7,8,7,9,f
14832329,1139,4/2/2017,2/18/2014,Private room,1,1,72,2,10,9,10,f
14833330,536,4/2/2017,10/14/2015,Private room,1,1,150,1,8,10,10,f
14833971,1791,4/2/2017,5/7/2012,Private room,1,1,49,1,6,6,6,t
14834287,343,4/2/2017,4/24/2016,Entire home/apt,1,2,200,0,NA,NA,NA,t
14834339,612,4/2/2017,7/30/2015,Entire home/apt,1,2,249,9,9,10,9,f
14834377,214,4/2/2017,8/31/2016,Entire home/apt,1,1,200,4,10,10,9,t
14834468,214,4/2/2017,8/31/2016,Entire home/apt,1,2,299,26,9,10,9,f
14834733,219,4/2/2017,8/26/2016,Private room,1,1,72,3,10,10,10,t
14834990,214,4/2/2017,8/31/2016,Entire home/apt,2.5,0,180,0,NA,NA,NA,t
14835632,748,4/2/2017,3/16/2015,Private room,1,1,60,3,7,9,8,t
14835670,215,4/2/2017,8/30/2016,Entire home/apt,1,2,95,8,9,9,9,f
14835710,214,4/2/2017,8/31/2016,Private room,1,1,85,11,8,10,10,t
14836424,2274,4/2/2017,1/10/2011,Entire home/apt,1,1,300,8,10,10,10,t
14836662,315,4/2/2017,5/22/2016,Entire home/apt,1,1,200,0,NA,NA,NA,f
14837052,536,4/2/2017,10/14/2015,Entire home/apt,3,4,800,0,NA,NA,NA,f
14837854,214,4/2/2017,8/31/2016,Entire home/apt,1,1,140,13,9,9,9,f
14837884,223,4/2/2017,8/22/2016,Private room,1,1,49,1,NA,NA,NA,f
14838014,1908,4/2/2017,1/11/2012,Private room,1,1,140,1,10,10,10,f
14838160,952,4/2/2017,8/24/2014,Private room,1,1,56,5,9,7,8,t
14838379,2066,4/2/2017,8/6/2011,Private room,1,1,78,1,10,10,10,f
14838407,1151,4/2/2017,2/6/2014,Entire home/apt,2,2,200,3,10,8,9,f
14838477,639,4/2/2017,7/3/2015,Private room,1,1,49,4,9,8,7,t
14838808,573,4/2/2017,9/7/2015,Private room,1,1,139,3,10,10,10,f
14838908,1598,4/2/2017,11/16/2012,Entire home/apt,1,2,150,19,9,9,10,t
14838972,585,4/2/2017,8/26/2015,Private room,1,1,140,4,9,8,8,f
14839106,398,4/2/2017,2/29/2016,Private room,1,1,113,3,9,9,8,f
14839682,537,4/2/2017,10/13/2015,Entire home/apt,1,0,135,9,10,10,9,t
14839830,510,4/2/2017,11/9/2015,Entire home/apt,1,1,100,31,9,10,10,t
14839848,214,4/2/2017,8/31/2016,Entire home/apt,2,4,550,18,9,10,9,f
14839943,544,4/2/2017,10/6/2015,Entire home/apt,1,2,180,18,9,9,9,f
14839995,617,4/2/2017,7/25/2015,Entire home/apt,1,3,175,3,10,9,9,f
14840260,214,4/2/2017,8/31/2016,Entire home/apt,1,1,259,13,9,10,9,t
14840286,1236,4/2/2017,11/13/2013,Entire home/apt,3.5,4,541,1,10,6,8,f
14840464,2101,4/2/2017,7/2/2011,Entire home/apt,1,1,82,11,10,8,10,f
14840689,460,4/2/2017,12/29/2015,Private room,1,1,100,1,6,8,8,f
14840822,306,4/2/2017,5/31/2016,Private room,1,1,200,6,10,9,9,f
14840941,726,4/2/2017,4/7/2015,Private room,1,1,45,0,NA,NA,NA,f
14841128,217,4/2/2017,8/28/2016,Entire home/apt,1,1,115,6,10,10,10,t
14841168,255,4/2/2017,7/21/2016,Entire home/apt,1,0,57,2,8,9,10,t
14841432,909,4/2/2017,10/6/2014,Private room,1,1,100,13,7,9,8,f
14841838,214,4/2/2017,8/31/2016,Entire home/apt,1,2,150,9,10,10,10,f
14841969,1227,4/2/2017,11/22/2013,Entire home/apt,1,1,250,10,8,10,9,f
14842361,732,4/2/2017,4/1/2015,Private room,1,1,150,2,10,10,10,f
14842489,2509,4/2/2017,5/20/2010,Entire home/apt,1,0,125,11,10,10,9,t
14842843,1000,4/2/2017,7/7/2014,Private room,1,1,55,1,10,8,10,f
14842856,226,4/2/2017,8/19/2016,Entire home/apt,1,0,800,0,NA,NA,NA,f
14842991,1547,4/2/2017,1/6/2013,Private room,1,1,95,27,10,10,10,f
14843072,2658,4/2/2017,12/22/2009,Entire home/apt,0,2,175,7,9,9,9,t
14843338,214,4/2/2017,8/31/2016,Private room,1,1,45,7,10,10,10,f
14843394,214,4/2/2017,8/31/2016,Private room,1,1,125,26,8,10,9,f
14843492,214,4/2/2017,8/31/2016,Private room,1,1,195,6,8,9,9,f
14843553,2186,4/2/2017,4/8/2011,Entire home/apt,1,0,215,21,10,10,10,f
14843769,253,4/2/2017,7/23/2016,Shared room,1,1,20,10,10,9,10,f
14843849,214,4/2/2017,8/31/2016,Private room,1,1,160,7,8,10,9,f
14844098,214,4/2/2017,8/31/2016,Entire home/apt,1,1,175,27,10,10,9,f
14844578,248,4/2/2017,7/28/2016,Private room,1,1,80,10,10,10,10,f
14844734,262,4/2/2017,7/14/2016,Private room,1,1,225,0,NA,NA,NA,f
14848976,298,4/2/2017,6/8/2016,Private room,1,1,200,0,NA,NA,NA,f
14849484,298,4/2/2017,6/8/2016,Entire home/apt,2,2,700,0,NA,NA,NA,f
14850904,214,4/3/2017,9/1/2016,Entire home/apt,1,2,140,8,9,9,10,f
14851247,469,4/2/2017,12/20/2015,Entire home/apt,1,1,110,5,8,8,8,f
14851292,375,4/2/2017,3/23/2016,Entire home/apt,1,1,100,9,10,9,9,t
14851530,488,4/3/2017,12/2/2015,Private room,1,1,105,1,10,10,10,f
14851911,213,4/2/2017,9/1/2016,Private room,1,1,55,21,9,9,10,t
14852091,377,4/3/2017,3/22/2016,Entire home/apt,1,1,140,9,10,8,9,t
14852147,922,4/2/2017,9/23/2014,Entire home/apt,1,1,98,18,10,10,10,t
14852269,213,4/2/2017,9/1/2016,Private room,1,1,100,15,8,9,8,t
14852420,378,4/3/2017,3/21/2016,Entire home/apt,1,1,265,2,10,9,8,f
14852917,308,4/3/2017,5/30/2016,Entire home/apt,1,3,150,18,10,9,10,t
14853264,395,4/2/2017,3/3/2016,Entire home/apt,1.5,2,200,6,10,10,10,f
14853361,213,4/2/2017,9/1/2016,Entire home/apt,1,1,108,2,10,10,10,f
14854002,213,4/2/2017,9/1/2016,Private room,1,1,130,0,NA,NA,NA,f
14854013,949,4/2/2017,8/27/2014,Entire home/apt,1,1,150,13,10,10,10,f
14854304,1903,4/2/2017,1/16/2012,Shared room,1,1,59,10,10,10,9,f
14854410,844,4/2/2017,12/10/2014,Private room,1.5,1,80,3,10,10,10,f
14854430,614,4/3/2017,7/29/2015,Private room,1,1,140,14,9,10,10,f
14854453,1199,4/3/2017,12/21/2013,Private room,1,1,45,3,9,9,9,f
14854867,213,4/2/2017,9/1/2016,Private room,2.5,1,70,1,NA,NA,NA,f
14855080,540,4/2/2017,10/10/2015,Entire home/apt,1,2,225,12,8,9,9,f
14855614,218,4/2/2017,8/27/2016,Entire home/apt,1,1,500,1,10,10,10,f
14856378,213,4/2/2017,9/1/2016,Entire home/apt,1,3,153,23,10,9,10,t
14856610,632,4/2/2017,7/10/2015,Private room,1,1,55,0,NA,NA,NA,f
14856656,472,4/2/2017,12/17/2015,Entire home/apt,1,0,199,10,9,10,10,t
14856742,803,4/2/2017,1/20/2015,Private room,1,1,45,1,8,10,10,f
14856763,1521,4/2/2017,2/1/2013,Entire home/apt,1,1,80,0,NA,NA,NA,f
14856799,780,4/3/2017,2/13/2015,Private room,1,1,50,14,10,9,9,f
14856957,965,4/2/2017,8/11/2014,Private room,1,1,149,0,NA,NA,NA,t
14857489,213,4/2/2017,9/1/2016,Private room,1,1,90,0,NA,NA,NA,t
14857830,1268,4/2/2017,10/12/2013,Private room,1,1,150,5,10,10,10,f
14858190,1005,4/2/2017,7/2/2014,Entire home/apt,1,1,295,0,NA,NA,NA,f
14858485,213,4/2/2017,9/1/2016,Private room,1,1,65,3,7,7,6,f
14858544,213,4/2/2017,9/1/2016,Entire home/apt,1,1,92,4,10,10,10,f
14858777,1286,4/2/2017,9/24/2013,Private room,1,1,69,2,9,9,10,f
14858883,213,4/2/2017,9/1/2016,Private room,1,1,80,20,9,9,10,t
14859556,2012,4/2/2017,9/29/2011,Private room,1,2,90,3,8,9,8,t
14859925,1241,4/2/2017,11/8/2013,Private room,1,1,45,7,9,7,8,f
14864014,2296,4/2/2017,12/19/2010,Entire home/apt,1,2,159,4,10,10,10,f
14865705,1022,4/2/2017,6/15/2014,Private room,1,1,40,6,10,10,10,f
14866057,495,4/2/2017,11/24/2015,Entire home/apt,1,2,185,24,10,10,10,t
14866856,1249,4/2/2017,10/31/2013,Entire home/apt,1,2,450,22,10,10,9,t
14867152,699,4/2/2017,5/4/2015,Entire home/apt,1,0,50,3,7,9,8,f
14867169,924,4/2/2017,9/21/2014,Private room,1,1,85,4,9,10,9,f
14868158,212,4/2/2017,9/2/2016,Entire home/apt,1,3,50,5,10,10,10,t
14868703,1347,4/2/2017,7/25/2013,Private room,1,1,65,9,10,10,10,f
14869063,212,4/2/2017,9/2/2016,Private room,1,1,225,1,10,10,10,f
14869245,214,4/3/2017,9/1/2016,Private room,1,1,65,9,9,9,9,f
14869271,264,4/3/2017,7/13/2016,Entire home/apt,1,1,250,0,NA,NA,NA,t
14869440,1377,4/3/2017,6/26/2013,Entire home/apt,1,1,130,2,9,8,9,f
14869642,569,4/2/2017,9/11/2015,Private room,1,1,42,23,8,9,9,t
14870294,791,4/2/2017,2/1/2015,Shared room,1,1,30,6,10,8,9,f
14870440,955,4/2/2017,8/21/2014,Private room,1,0,68,5,10,10,10,f
14870796,2007,4/2/2017,10/4/2011,Entire home/apt,1,1,210,1,4,10,10,f
14870802,677,4/2/2017,5/26/2015,Private room,1,1,100,10,9,10,9,f
14871074,1349,4/2/2017,7/23/2013,Private room,1.5,1,90,1,4,8,10,f
14871736,931,4/2/2017,9/14/2014,Entire home/apt,2,1,199,2,8,10,10,f
14872031,1258,4/2/2017,10/22/2013,Private room,1,1,40,3,10,10,10,t
14872091,650,4/2/2017,6/22/2015,Entire home/apt,1,1,300,3,9,10,10,f
14872249,1102,4/2/2017,3/27/2014,Entire home/apt,1.5,1,149,8,10,10,10,f
14872445,212,4/2/2017,9/2/2016,Entire home/apt,1,0,168,18,7,10,8,t
14872587,638,4/2/2017,7/4/2015,Private room,1,1,150,0,NA,NA,NA,f
14874823,211,4/2/2017,9/3/2016,Private room,1,1,168,13,10,10,10,t
14879273,238,4/2/2017,8/7/2016,Entire home/apt,2,2,878,0,NA,NA,NA,f
14880182,2173,4/2/2017,4/21/2011,Private room,2,1,59,9,10,9,10,t
14880613,1584,4/2/2017,11/30/2012,Entire home/apt,1,2,250,10,10,10,10,f
14881091,1173,4/2/2017,1/15/2014,Private room,1,1,75,10,9,10,10,f
14881794,546,4/2/2017,10/4/2015,Private room,2,1,80,14,9,10,9,t
14881862,211,4/2/2017,9/3/2016,Entire home/apt,1,1,175,2,10,9,10,f
14881877,237,4/2/2017,8/8/2016,Private room,1,1,71,3,7,9,7,f
14882046,222,4/2/2017,8/23/2016,Entire home/apt,1,1,200,3,9,9,9,t
14882083,752,4/2/2017,3/12/2015,Private room,1,1,80,6,9,10,10,f
14882137,211,4/2/2017,9/3/2016,Private room,1,1,50,2,10,9,10,f
14882309,215,4/2/2017,8/30/2016,Private room,1,1,100,19,9,9,10,t
14883614,1621,4/2/2017,10/24/2012,Private room,1,1,89,3,9,9,10,f
14883816,416,4/2/2017,2/11/2016,Entire home/apt,1,1,265,6,8,10,10,f
14883818,211,4/2/2017,9/3/2016,Entire home/apt,1,1,66,12,10,9,10,f
14884022,211,4/2/2017,9/3/2016,Entire home/apt,1,0,137,0,NA,NA,NA,t
14884030,211,4/2/2017,9/3/2016,Entire home/apt,1,0,150,0,NA,NA,NA,t
14884485,725,4/2/2017,4/8/2015,Private room,1,1,45,13,7,8,9,f
14884692,278,4/2/2017,6/28/2016,Private room,1,1,56,13,9,10,10,f
14884702,1393,4/2/2017,6/9/2013,Entire home/apt,1,1,150,5,9,10,10,f
14884871,2048,4/2/2017,8/24/2011,Private room,1,1,945,8,9,10,10,f
14885129,819,4/2/2017,1/4/2015,Shared room,1,1,25,9,9,8,9,f
14885186,859,4/2/2017,11/25/2014,Private room,2,1,50,16,10,9,10,t
14885272,325,4/2/2017,5/12/2016,Entire home/apt,1,1,249,4,10,10,10,f
14885346,588,4/2/2017,8/23/2015,Private room,1,1,50,11,9,9,8,f
14885785,1892,4/2/2017,1/27/2012,Private room,1,1,40,1,10,8,10,f
14886049,253,4/2/2017,7/23/2016,Shared room,1,1,40,16,10,9,9,f
14886600,211,4/2/2017,9/3/2016,Entire home/apt,1,0,190,4,10,10,10,f
14886702,434,4/2/2017,1/24/2016,Private room,1,1,65,2,8,10,10,f
14887088,1981,4/2/2017,10/30/2011,Entire home/apt,2,2,100,9,10,9,10,f
14887378,210,4/2/2017,9/4/2016,Private room,1,1,43,2,5,10,8,f
14888012,210,4/2/2017,9/4/2016,Private room,1,1,48,3,10,9,9,f
14890853,451,4/3/2017,1/8/2016,Entire home/apt,1,0,178,22,10,10,9,f
14891062,552,4/2/2017,9/28/2015,Entire home/apt,1,3,110,10,10,8,10,f
14892623,211,4/3/2017,9/4/2016,Private room,1,1,84,12,10,10,9,f
14893553,1621,4/2/2017,10/24/2012,Entire home/apt,1.5,1,147,0,NA,NA,NA,f
14894267,1215,4/3/2017,12/5/2013,Entire home/apt,1,0,180,1,10,10,8,f
14895067,220,4/3/2017,8/26/2016,Private room,1,1,70,1,8,8,8,f
14895267,977,4/3/2017,7/31/2014,Entire home/apt,1,1,250,8,10,10,10,f
14895402,220,4/3/2017,8/26/2016,Private room,1,1,70,1,4,10,10,f
14898905,954,4/3/2017,8/23/2014,Private room,1.5,1,75,2,6,9,9,t
14899111,651,4/3/2017,6/22/2015,Entire home/apt,2,2,410,5,10,10,10,f
14899484,1506,4/3/2017,2/17/2013,Private room,1,1,79,3,10,10,9,f
14899810,424,4/3/2017,2/4/2016,Private room,1,1,80,0,NA,NA,NA,f
14899860,211,4/3/2017,9/4/2016,Private room,1,1,75,0,NA,NA,NA,f
14899955,704,4/3/2017,4/30/2015,Private room,1,1,35,2,6,8,8,f
14899987,1107,4/2/2017,3/22/2014,Private room,1,1,120,3,7,10,9,f
14900401,1904,4/3/2017,1/16/2012,Shared room,2,1,28,4,9,9,10,f
14900561,1380,4/3/2017,6/23/2013,Private room,1,1,45,13,10,9,10,f
14900926,2578,4/3/2017,3/13/2010,Entire home/apt,1,1,150,8,9,10,9,f
14900971,237,4/3/2017,8/9/2016,Private room,1,1,169,1,10,10,10,f
14901070,216,4/3/2017,8/30/2016,Private room,1,1,89,15,10,10,9,f
14902084,1954,4/3/2017,11/27/2011,Entire home/apt,1,0,235,3,9,10,9,f
14906904,221,4/3/2017,8/25/2016,Entire home/apt,1,3,399,33,10,10,10,t
14911027,2168,4/3/2017,4/27/2011,Shared room,1,1,50,1,NA,NA,NA,f
14911619,1087,4/3/2017,4/12/2014,Private room,1,1,90,1,10,10,10,f
14911767,1658,4/3/2017,9/18/2012,Entire home/apt,1,2,140,6,10,10,10,f
14912388,1343,4/3/2017,7/30/2013,Entire home/apt,1,1,117,2,10,10,10,f
14912440,235,4/3/2017,8/11/2016,Private room,1,1,80,0,NA,NA,NA,f
14913167,329,4/3/2017,5/9/2016,Private room,0.5,1,88,8,9,10,10,f
14913197,399,4/3/2017,2/29/2016,Private room,1,1,56,23,10,10,10,t
14913941,471,4/3/2017,12/19/2015,Entire home/apt,1,1,93,16,10,10,10,f
14914048,210,4/3/2017,9/5/2016,Private room,1,1,60,6,9,9,9,f
14915039,213,4/2/2017,9/1/2016,Entire home/apt,1,1,85,17,9,9,8,t
14915099,1372,4/3/2017,7/1/2013,Entire home/apt,1,0,190,11,10,10,10,t
14915370,245,4/3/2017,8/1/2016,Shared room,1,1,35,4,7,9,8,f
14915446,926,4/3/2017,9/20/2014,Entire home/apt,1,0,350,7,10,10,9,f
14915471,675,4/3/2017,5/29/2015,Entire home/apt,1,0,52,17,8,9,9,f
14915590,1767,4/3/2017,6/1/2012,Private room,1,1,85,6,10,10,10,f
14915616,636,4/3/2017,7/7/2015,Entire home/apt,1,1,150,2,6,7,9,f
14916283,2174,4/3/2017,4/21/2011,Private room,1,1,43,12,10,8,10,t
14916284,558,4/3/2017,9/23/2015,Private room,1,1,71,1,10,10,10,f
14916629,215,4/3/2017,8/31/2016,Private room,1,1,85,1,10,10,10,f
14916732,2081,4/3/2017,7/23/2011,Entire home/apt,1,1,190,1,10,NA,NA,f
14916806,1177,4/3/2017,1/12/2014,Entire home/apt,1,0,300,6,10,10,10,f
14916849,1212,4/3/2017,12/8/2013,Private room,1,1,64,19,10,9,10,f
14916875,1385,4/3/2017,6/18/2013,Private room,1,1,100,17,10,9,10,f
14916914,1722,4/3/2017,7/16/2012,Entire home/apt,1,0,200,1,10,10,10,f
14916950,1785,4/3/2017,5/14/2012,Entire home/apt,1.5,2,400,2,10,10,10,f
14917017,516,4/3/2017,11/4/2015,Entire home/apt,1,2,320,9,9,10,9,f
14917475,210,4/3/2017,9/5/2016,Private room,1,1,40,9,10,10,10,f
14917765,853,4/3/2017,12/2/2014,Private room,1,1,45,16,10,10,10,f
14918202,210,4/3/2017,9/5/2016,Private room,1,1,85,22,10,10,10,t
14918238,210,4/3/2017,9/5/2016,Private room,1,1,60,62,10,10,10,t
14918404,216,4/3/2017,8/30/2016,Private room,1,1,80,8,9,10,9,t
14919110,210,4/3/2017,9/5/2016,Entire home/apt,1,2,115,19,10,9,9,f
14919238,209,4/2/2017,9/5/2016,Private room,1,2,400,0,NA,NA,NA,f
14919514,414,4/3/2017,2/14/2016,Entire home/apt,1,1,209,7,10,10,10,f
14920431,259,4/3/2017,7/18/2016,Private room,1,1,85,18,10,10,10,t
14925244,439,4/3/2017,1/20/2016,Entire home/apt,1,2,325,9,10,9,10,f
14925282,1358,4/2/2017,7/14/2013,Entire home/apt,1,0,100,3,10,10,10,f
14925382,762,4/3/2017,3/3/2015,Entire home/apt,1,0,200,0,NA,NA,NA,f
14925661,209,4/3/2017,9/6/2016,Entire home/apt,1,1,104,21,10,10,10,f
14926631,209,4/3/2017,9/6/2016,Private room,1,1,79,16,10,10,10,t
14926698,1736,4/3/2017,7/2/2012,Private room,1,1,90,5,10,9,10,f
14927057,1447,4/3/2017,4/17/2013,Entire home/apt,3,3,600,2,10,10,8,f
14927635,209,4/3/2017,9/6/2016,Private room,1,1,57,2,10,10,10,f
14927715,214,4/3/2017,9/1/2016,Entire home/apt,1,2,239,5,9,9,9,f
14928336,239,4/3/2017,8/7/2016,Private room,1,1,45,10,9,8,9,f
14928864,277,4/3/2017,6/30/2016,Private room,1,1,129,0,NA,NA,NA,t
14928996,701,4/3/2017,5/3/2015,Private room,2,1,75,5,10,10,10,f
14929700,301,4/2/2017,6/5/2016,Entire home/apt,1,1,130,0,NA,NA,NA,f
14930039,449,4/2/2017,1/9/2016,Entire home/apt,1,0,85,0,NA,NA,NA,f
14930617,1642,4/3/2017,10/4/2012,Private room,1,1,45,3,7,8,8,f
14931156,2857,4/3/2017,6/7/2009,Entire home/apt,1,0,99,8,10,9,10,f
14932145,209,4/2/2017,9/5/2016,Private room,1.5,1,46,1,10,8,10,f
14932358,1349,4/3/2017,7/24/2013,Entire home/apt,1,1,120,0,NA,NA,NA,f
14932532,371,4/3/2017,3/28/2016,Private room,1,1,145,6,9,10,9,f
14932920,440,4/3/2017,1/19/2016,Private room,1,1,65,0,NA,NA,NA,f
14932930,1903,4/2/2017,1/16/2012,Entire home/apt,1,1,160,19,10,9,10,t
14933521,213,4/2/2017,9/1/2016,Entire home/apt,1,1,125,11,9,9,9,f
14933627,1543,4/3/2017,1/11/2013,Private room,2,1,200,1,10,10,10,f
14933648,1642,4/3/2017,10/4/2012,Entire home/apt,2,1,380,0,NA,NA,NA,f
14933713,1375,4/3/2017,6/28/2013,Private room,1,1,120,0,NA,NA,NA,f
14933893,399,4/3/2017,2/29/2016,Private room,1,1,75,3,9,9,9,t
14934101,571,4/3/2017,9/10/2015,Private room,1,1,100,0,NA,NA,NA,f
14934141,874,4/3/2017,11/11/2014,Private room,1,1,110,3,8,10,9,f
14934287,525,4/3/2017,10/26/2015,Entire home/apt,1,2,190,0,NA,NA,NA,t
14934546,1210,4/3/2017,12/10/2013,Private room,1,1,50,4,9,8,9,t
14934571,329,4/3/2017,5/9/2016,Entire home/apt,3.5,4,400,23,10,10,10,f
14935001,42828,4/3/2017,NA,Entire home/apt,1,0,100,4,10,10,10,f
14935151,338,4/3/2017,4/30/2016,Private room,1,1,50,12,10,10,10,f
14935251,209,4/3/2017,9/6/2016,Private room,1,1,100,8,10,10,10,f
14935281,462,4/3/2017,12/28/2015,Private room,1.5,1,45,11,10,9,9,t
14935393,287,4/3/2017,6/20/2016,Entire home/apt,1,1,150,0,NA,NA,NA,f
14935426,525,4/3/2017,10/26/2015,Private room,1,1,100,13,9,10,10,t
14935566,908,4/3/2017,10/8/2014,Private room,1,1,100,0,NA,NA,NA,f
14935734,695,4/3/2017,5/9/2015,Private room,1,1,76,16,9,9,9,f
14935799,209,4/3/2017,9/6/2016,Private room,1,1,100,0,NA,NA,NA,t
14935831,209,4/3/2017,9/6/2016,Entire home/apt,2,3,275,6,10,9,9,f
14936162,1166,4/3/2017,1/23/2014,Private room,1.5,1,120,1,NA,NA,NA,f
14936181,1175,4/3/2017,1/14/2014,Private room,1,1,215,0,NA,NA,NA,f
14937607,314,4/3/2017,5/24/2016,Private room,1,1,55,4,9,10,10,f
14938707,683,4/3/2017,5/21/2015,Private room,1,1,302,0,NA,NA,NA,t
14941925,1422,4/3/2017,5/12/2013,Entire home/apt,1.5,1,257,2,8,10,8,f
14942596,298,4/2/2017,6/8/2016,Private room,2,1,1000,0,NA,NA,NA,f
14942680,1460,4/2/2017,4/3/2013,Private room,1,1,90,6,8,10,9,f
14942749,305,4/2/2017,6/1/2016,Entire home/apt,1,1,198,5,10,10,10,f
14943379,237,4/2/2017,8/8/2016,Private room,2,1,110,3,9,9,10,f
14943439,682,4/2/2017,5/21/2015,Private room,1,1,110,1,4,6,2,f
14943737,332,4/3/2017,5/6/2016,Private room,1,1,129,7,10,10,10,f
14944166,1077,4/2/2017,4/21/2014,Private room,1,1,150,12,9,10,9,t
14944869,207,4/2/2017,9/7/2016,Entire home/apt,1,1,140,14,10,9,9,t
14945219,1457,4/2/2017,4/6/2013,Entire home/apt,1,0,127,6,10,10,10,t
14945274,702,4/2/2017,5/1/2015,Private room,1,1,85,4,10,10,10,f
14945585,207,4/2/2017,9/7/2016,Private room,1,1,25,1,8,8,10,t
14945943,390,4/2/2017,3/8/2016,Shared room,1.5,1,50,3,9,9,9,f
