,Species,Zone,Tree,Tree.height,Tree.girth,Strata,Branch,Branch.length,Length,Width,Area,Petiole.length,Petiole.width,Herbivory,Stomata,Branchnum
1565,Diospyros montana,Dry Deciduous,37,7,22.9,Upper,2,NA,4.4,3.15,12.55,5.3,1.3,0,28,378
1566,Diospyros montana,Dry Deciduous,37,7,22.9,Upper,3,NA,4.9,2.89,12.5,4.7,1.2,3,28,379
1567,Diospyros montana,Dry Deciduous,37,7,22.9,Upper,3,NA,6.62,3.57,18.54,6,1.5,5,28,379
1568,Diospyros montana,Dry Deciduous,37,7,22.9,Upper,3,NA,5.35,3.71,16.61,5.6,1.5,10,28,379
1569,Diospyros montana,Dry Deciduous,37,7,22.9,Upper,3,NA,7.64,4.06,22.46,6.6,1.8,0,28,379
1570,Diospyros montana,Dry Deciduous,37,7,22.9,Upper,3,NA,6.22,3.5,17.48,5,1.6,8,28,379
1571,Diospyros montana,Dry Deciduous,37,7,22.9,Mid,1,NA,5.42,3.2,14.74,4.3,1.2,0,34,374
1572,Diospyros montana,Dry Deciduous,37,7,22.9,Mid,1,NA,3.65,3.2,11.29,4.9,1.3,0,34,374
1573,Diospyros montana,Dry Deciduous,37,7,22.9,Mid,1,NA,3.14,2.51,7.57,4.1,1.4,0,34,374
1574,Diospyros montana,Dry Deciduous,37,7,22.9,Mid,1,NA,5.69,3.21,15.3,4.5,1.4,0,34,374
1575,Diospyros montana,Dry Deciduous,37,7,22.9,Mid,1,NA,4.37,2.6,10.32,5.7,1.1,3,34,374
1576,Diospyros montana,Dry Deciduous,37,7,22.9,Mid,2,NA,6.85,2.96,16.58,4.9,1.2,0,34,375
1577,Diospyros montana,Dry Deciduous,37,7,22.9,Mid,2,NA,5.91,4.15,19.44,4.7,1.3,40,34,375
1578,Diospyros montana,Dry Deciduous,37,7,22.9,Mid,2,NA,7.73,3.71,21.25,5.3,1.6,4,34,375
1579,Diospyros montana,Dry Deciduous,37,7,22.9,Mid,2,NA,4.81,3.12,13.23,5,1.2,0,34,375
1580,Diospyros montana,Dry Deciduous,37,7,22.9,Mid,2,NA,6.71,3.29,17.61,3.4,1.4,0,34,375
1581,Diospyros montana,Dry Deciduous,37,7,22.9,Mid,3,NA,5.92,3.01,14.96,5.6,1.1,12,34,376
1582,Diospyros montana,Dry Deciduous,37,7,22.9,Mid,3,NA,5.25,3.14,14.17,4.9,1.1,8,34,376
1583,Diospyros montana,Dry Deciduous,37,7,22.9,Mid,3,NA,3.28,2.73,8.71,4.2,0.7,40,34,376
1584,Diospyros montana,Dry Deciduous,37,7,22.9,Mid,3,NA,5.36,3.05,14.03,3.9,1,0,34,376
1585,Diospyros montana,Dry Deciduous,37,7,22.9,Mid,3,NA,3.74,2.17,7.39,3.9,0.9,0,34,376
1586,Diospyros montana,Dry Deciduous,37,7,22.9,Bottom,1,NA,7.11,3.15,17.83,6,1.7,0,28,371
1587,Diospyros montana,Dry Deciduous,37,7,22.9,Bottom,1,NA,5.93,3.48,16.84,5.7,1.4,3,28,371
1588,Diospyros montana,Dry Deciduous,37,7,22.9,Bottom,1,NA,6.56,3.17,16.84,5.4,1.5,0,28,371
1589,Diospyros montana,Dry Deciduous,37,7,22.9,Bottom,1,NA,6.3,3.21,16.49,4.6,1.5,0,28,371
1590,Diospyros montana,Dry Deciduous,37,7,22.9,Bottom,1,NA,5,3.13,13.64,6,1.3,0,28,371
1591,Diospyros montana,Dry Deciduous,37,7,22.9,Bottom,2,NA,7.07,3.44,18.9,5.9,1.4,0,28,372
1592,Diospyros montana,Dry Deciduous,37,7,22.9,Bottom,2,NA,6.28,3.7,18.39,6.1,1.5,0,28,372
1593,Diospyros montana,Dry Deciduous,37,7,22.9,Bottom,2,NA,5.21,3.4,15.12,4,1.5,0,28,372
1594,Diospyros montana,Dry Deciduous,37,7,22.9,Bottom,2,NA,5.93,3.76,17.94,5.9,1.5,0,28,372
1595,Diospyros montana,Dry Deciduous,37,7,22.9,Bottom,2,NA,5,3.11,13.56,5.9,1.3,0,28,372
1596,Diospyros montana,Dry Deciduous,37,7,22.9,Bottom,3,NA,4.44,3.75,15,3.8,1.3,0,28,373
1597,Diospyros montana,Dry Deciduous,37,7,22.9,Bottom,3,NA,6.46,3.13,16.49,5.2,1.4,0,28,373
1598,Diospyros montana,Dry Deciduous,37,7,22.9,Bottom,3,NA,5.6,4.63,20.73,5.2,1.6,10,28,373
1599,Diospyros montana,Dry Deciduous,37,7,22.9,Bottom,3,NA,6.65,3.03,16.46,6,1.2,0,28,373
1600,Diospyros montana,Dry Deciduous,37,7,22.9,Bottom,3,NA,5,2.46,11,4.1,1,0,28,373
1601,Diospyros montana,Dry Deciduous,38,8,122.5,Upper,1,NA,7.08,3.85,20.54,7.2,1.2,0,26,387
1602,Diospyros montana,Dry Deciduous,38,8,122.5,Upper,1,NA,7.5,3.56,20.21,7,1.3,0,26,387
1603,Diospyros montana,Dry Deciduous,38,8,122.5,Upper,1,NA,6.44,3.79,19.05,6.8,1.2,0,26,387
1604,Diospyros montana,Dry Deciduous,38,8,122.5,Upper,1,NA,4.79,3.93,16.39,5.2,1.2,10,26,387
1605,Diospyros montana,Dry Deciduous,38,8,122.5,Upper,1,NA,4.38,2.87,11.41,6.4,1.2,15,26,387
1606,Diospyros montana,Dry Deciduous,38,8,122.5,Upper,2,NA,3.83,2.95,10.65,5.2,0.9,0,26,388
1607,Diospyros montana,Dry Deciduous,38,8,122.5,Upper,2,NA,2.8,2.64,7.42,4.9,1.3,0,26,388
1608,Diospyros montana,Dry Deciduous,38,8,122.5,Upper,2,NA,6.21,3.59,17.82,6.2,1.2,0,26,388
1609,Diospyros montana,Dry Deciduous,38,8,122.5,Upper,2,NA,6.76,3.55,18.73,5.2,1.2,0,26,388
1610,Diospyros montana,Dry Deciduous,38,8,122.5,Upper,2,NA,5.52,3.11,14.58,6.2,1.2,0,26,388
1611,Diospyros montana,Dry Deciduous,38,8,122.5,Upper,3,NA,4.65,2.65,11.06,6,1.1,0,26,389
1612,Diospyros montana,Dry Deciduous,38,8,122.5,Upper,3,NA,5.04,3.11,13.64,5.8,1.1,0,26,389
1613,Diospyros montana,Dry Deciduous,38,8,122.5,Upper,3,NA,6.59,3.92,19.86,7,1.1,0,26,389
1614,Diospyros montana,Dry Deciduous,38,8,122.5,Upper,3,NA,4.15,2.25,8.51,5.4,0.9,0,26,389
1615,Diospyros montana,Dry Deciduous,38,8,122.5,Upper,3,NA,5.09,3.07,13.58,6.8,1.1,0,26,389
1616,Diospyros montana,Dry Deciduous,38,8,122.5,Mid,1,NA,6.21,3.37,16.95,5.4,1.6,0,26,384
1617,Diospyros montana,Dry Deciduous,38,8,122.5,Mid,1,NA,7.14,3.78,20.38,6.1,1.5,0,26,384
1618,Diospyros montana,Dry Deciduous,38,8,122.5,Mid,1,NA,6.15,3.58,17.66,6.2,1.4,0,26,384
1619,Diospyros montana,Dry Deciduous,38,8,122.5,Mid,1,NA,4.19,3.15,12.14,4.8,1.4,0,26,384
1620,Diospyros montana,Dry Deciduous,38,8,122.5,Mid,1,NA,5.69,3.99,18.38,5.9,1.7,0,26,384
1621,Diospyros montana,Dry Deciduous,38,8,122.5,Mid,2,NA,4.82,2.8,11.99,5.7,1.1,0,26,385
1622,Diospyros montana,Dry Deciduous,38,8,122.5,Mid,2,NA,4.71,3.38,14.06,6.6,1.3,0,26,385
1623,Diospyros montana,Dry Deciduous,38,8,122.5,Mid,2,NA,6.89,3.79,19.93,7.7,1.5,0,26,385
1624,Diospyros montana,Dry Deciduous,38,8,122.5,Mid,2,NA,6.48,3.64,18.54,7,1.4,0,26,385
1625,Diospyros montana,Dry Deciduous,38,8,122.5,Mid,2,NA,6.42,3.25,16.88,7.5,1.3,0,26,385
1626,Diospyros montana,Dry Deciduous,38,8,122.5,Mid,3,NA,4.8,2.91,12.38,5.1,1,0,26,386
1627,Diospyros montana,Dry Deciduous,38,8,122.5,Mid,3,NA,5.88,3.34,16.19,7.3,1.2,0,26,386
1628,Diospyros montana,Dry Deciduous,38,8,122.5,Mid,3,NA,4.8,2.97,12.62,6.7,1.2,0,26,386
1629,Diospyros montana,Dry Deciduous,38,8,122.5,Mid,3,NA,7.14,3.95,21.05,8.1,1.5,5,26,386
1630,Diospyros montana,Dry Deciduous,38,8,122.5,Mid,3,NA,3.46,2.42,7.84,4.8,1.1,0,26,386
1631,Diospyros montana,Dry Deciduous,38,8,122.5,Bottom,1,NA,9.46,5.21,30.55,7.8,2,5,18,381
1632,Diospyros montana,Dry Deciduous,38,8,122.5,Bottom,1,NA,6.94,4.65,23.42,6.7,1.5,10,18,381
1633,Diospyros montana,Dry Deciduous,38,8,122.5,Bottom,1,NA,5.59,2.94,14.04,6.2,1.3,21,18,381
1634,Diospyros montana,Dry Deciduous,38,8,122.5,Bottom,1,NA,9.07,4.84,28.33,4.1,1.9,0,18,381
1635,Diospyros montana,Dry Deciduous,38,8,122.5,Bottom,1,NA,7.38,4.14,22.27,6.6,1.6,37,18,381
1636,Diospyros montana,Dry Deciduous,38,8,122.5,Bottom,2,NA,6.73,4.18,21.16,7.2,1.6,0,18,382
1637,Diospyros montana,Dry Deciduous,38,8,122.5,Bottom,2,NA,5.14,2.66,12.06,6.3,1,0,18,382
1638,Diospyros montana,Dry Deciduous,38,8,122.5,Bottom,2,NA,5.56,3.61,16.63,6.4,1.5,0,18,382
1639,Diospyros montana,Dry Deciduous,38,8,122.5,Bottom,2,NA,7.25,3.74,20.44,5.9,1.4,0,18,382
1640,Diospyros montana,Dry Deciduous,38,8,122.5,Bottom,2,NA,7.17,4.23,22.21,5.8,1.6,0,18,382
1641,Diospyros montana,Dry Deciduous,38,8,122.5,Bottom,3,NA,4.68,2.88,12.03,5.8,1.1,0,18,383
1642,Diospyros montana,Dry Deciduous,38,8,122.5,Bottom,3,NA,4.17,3.2,12.3,6,1.2,0,18,383
1643,Diospyros montana,Dry Deciduous,38,8,122.5,Bottom,3,NA,5.7,3.05,14.69,7.2,1.4,3,18,383
1644,Diospyros montana,Dry Deciduous,38,8,122.5,Bottom,3,NA,6.12,4.1,19.65,7.4,1.4,0,18,383
1645,Diospyros montana,Dry Deciduous,39,8,122.5,Bottom,3,NA,4.3,2.85,11.17,4.7,1.3,0,18,393
1646,Diospyros montana,Dry Deciduous,39,18.5,142.2,Upper,1,NA,8.83,4.02,24.62,10,1.2,11,14,397
1647,Diospyros montana,Dry Deciduous,39,18.5,142.2,Upper,1,NA,5.8,3.88,18.16,NA,NA,18,14,397
1648,Diospyros montana,Dry Deciduous,39,18.5,142.2,Upper,1,NA,9.94,4.48,28.6,8.8,1.4,25,14,397
1649,Diospyros montana,Dry Deciduous,39,18.5,142.2,Upper,1,NA,7.56,3.88,21.59,8.1,1.1,14,14,397
1650,Diospyros montana,Dry Deciduous,39,18.5,142.2,Upper,1,NA,8.68,3.62,22.75,NA,NA,50,14,397
1651,Diospyros montana,Dry Deciduous,39,18.5,142.2,Upper,2,NA,10.2,4.78,30.29,10.3,1.6,18,14,398
1652,Diospyros montana,Dry Deciduous,39,18.5,142.2,Upper,2,NA,8.48,4.22,24.73,10.4,1.6,16,14,398
1653,Diospyros montana,Dry Deciduous,39,18.5,142.2,Upper,2,NA,4,2.78,10.31,5.5,0.8,12,14,398
1654,Diospyros montana,Dry Deciduous,39,18.5,142.2,Upper,2,NA,8.49,3.4,21.51,7.6,1.3,22,14,398
1655,Diospyros montana,Dry Deciduous,39,18.5,142.2,Upper,2,NA,7.65,4.58,24.53,8,1.6,21,14,398
1656,Diospyros montana,Dry Deciduous,39,18.5,142.2,Upper,3,NA,8.51,4.6,26.29,9,1.5,7,14,399
1657,Diospyros montana,Dry Deciduous,39,18.5,142.2,Upper,3,NA,10.04,4.84,30.22,9.6,1.7,18,14,399
1658,Diospyros montana,Dry Deciduous,39,18.5,142.2,Upper,3,NA,5.93,4.14,19.44,7.2,1.4,6,14,399
1659,Diospyros montana,Dry Deciduous,39,18.5,142.2,Upper,3,NA,8.17,4.01,23.29,7.5,1.5,48,14,399
1660,Diospyros montana,Dry Deciduous,39,18.5,142.2,Upper,3,NA,9.75,4.38,27.84,8.5,1.2,27,14,399
1661,Diospyros montana,Dry Deciduous,39,18.5,142.2,Mid,1,NA,8.32,4.24,24.5,9.3,1.3,9,14,394
1662,Diospyros montana,Dry Deciduous,39,18.5,142.2,Mid,1,NA,10.99,4.89,32.27,9,2.2,7,14,394
1663,Diospyros montana,Dry Deciduous,39,18.5,142.2,Mid,1,NA,9.14,4.57,27.4,8.1,1.2,12,14,394
1664,Diospyros montana,Dry Deciduous,39,18.5,142.2,Mid,1,NA,10.04,4.75,29.86,8.1,1.6,6,14,394
1665,Diospyros montana,Dry Deciduous,39,18.5,142.2,Mid,1,NA,7.43,4.6,24.18,7.8,1.6,21,14,394
1666,Diospyros montana,Dry Deciduous,39,18.5,142.2,Mid,2,NA,9.33,3.22,22.44,8.1,1.8,21,14,395
1667,Diospyros montana,Dry Deciduous,39,18.5,142.2,Mid,2,NA,8.27,3.5,21.48,9.5,1.8,19,14,395
1668,Diospyros montana,Dry Deciduous,39,18.5,142.2,Mid,2,NA,9.49,4.58,28.12,8.1,1.7,24,14,395
1669,Diospyros montana,Dry Deciduous,39,18.5,142.2,Mid,2,NA,8.6,4.23,25,7.8,1.8,8,14,395
1670,Diospyros montana,Dry Deciduous,39,18.5,142.2,Mid,2,NA,8.65,3.94,23.95,7.1,1.6,33,14,395
1671,Diospyros montana,Dry Deciduous,39,18.5,142.2,Mid,3,NA,8.87,4.81,27.82,7.7,1.7,14,14,396
1672,Diospyros montana,Dry Deciduous,39,18.5,142.2,Mid,3,NA,8.23,4.58,25.66,7.4,1.4,45,14,396
1673,Diospyros montana,Dry Deciduous,39,18.5,142.2,Mid,3,NA,7.52,4.21,22.82,9.6,1.5,8,14,396
1674,Diospyros montana,Dry Deciduous,39,18.5,142.2,Mid,3,NA,5.24,3.33,14.9,7.4,0.9,17,14,396
1675,Diospyros montana,Dry Deciduous,39,18.5,142.2,Mid,3,NA,5.61,3.38,15.82,10.5,1.4,21,14,396
1676,Diospyros montana,Dry Deciduous,39,18.5,142.2,Bottom,1,NA,5.82,4.02,18.75,7.6,1.2,52,18,391
1677,Diospyros montana,Dry Deciduous,39,18.5,142.2,Bottom,1,NA,5.97,3.5,16.99,4.7,1.6,8,18,391
1678,Diospyros montana,Dry Deciduous,39,18.5,142.2,Bottom,1,NA,7.52,4.13,22.5,7.8,1.6,10,18,391
1679,Diospyros montana,Dry Deciduous,39,18.5,142.2,Bottom,1,NA,8.32,3.51,21.61,7,1.4,23,18,391
1680,Diospyros montana,Dry Deciduous,39,18.5,142.2,Bottom,1,NA,8.05,3.85,22.43,8.8,1.5,18,18,391
1681,Diospyros montana,Dry Deciduous,39,18.5,142.2,Bottom,2,NA,8.5,5.16,28.48,8.2,1.8,7,18,392
1682,Diospyros montana,Dry Deciduous,39,18.5,142.2,Bottom,2,NA,13.16,5.39,38.47,10.1,2.4,5,18,392
1683,Diospyros montana,Dry Deciduous,39,18.5,142.2,Bottom,2,NA,11.32,5.8,36.5,6.6,2.1,10,18,392
1684,Diospyros montana,Dry Deciduous,39,18.5,142.2,Bottom,2,NA,11.22,4.53,31.29,10.2,2.3,17,18,392
1685,Diospyros montana,Dry Deciduous,39,18.5,142.2,Bottom,2,NA,8.78,5.22,29.26,9.3,2.5,49,18,392
1686,Diospyros montana,Dry Deciduous,39,18.5,142.2,Bottom,3,NA,12.06,5.17,35.46,NA,NA,8,18,393
1687,Diospyros montana,Dry Deciduous,39,18.5,142.2,Bottom,3,NA,11.83,5.4,35.92,8.1,1.9,10,18,393
1688,Diospyros montana,Dry Deciduous,39,18.5,142.2,Bottom,3,NA,12.38,5.57,37.66,8.5,2.2,4,18,393
1689,Diospyros montana,Dry Deciduous,39,18.5,142.2,Bottom,3,NA,10.87,5.98,36.34,7,2.1,19,18,393
1690,Diospyros montana,Dry Deciduous,39,18.5,142.2,Bottom,3,NA,12.76,5.86,39.55,9.2,1.9,8,18,393
1691,Diospyros montana,Dry Deciduous,40,16,115.5,Upper,1,NA,10.52,4.65,30.4,10,1.6,10,24,407
1692,Diospyros montana,Dry Deciduous,40,16,115.5,Upper,1,NA,11,5.29,33.87,10.8,2.4,5,24,407
1693,Diospyros montana,Dry Deciduous,40,16,115.5,Upper,1,NA,7.58,4.39,23.65,10,1.9,0,24,407
1694,Diospyros montana,Dry Deciduous,40,16,115.5,Upper,1,NA,6.33,2.58,14.06,8.7,1.5,2,24,407
1695,Diospyros montana,Dry Deciduous,40,16,115.5,Upper,1,NA,6.58,3.69,18.93,8.3,1.4,12,24,407
1696,Diospyros montana,Dry Deciduous,40,16,115.5,Upper,2,NA,8.92,4.16,25.35,9.9,1.8,8,24,408
1697,Diospyros montana,Dry Deciduous,40,16,115.5,Upper,2,NA,10.81,5.18,33.06,13.1,2.1,5,24,408
1698,Diospyros montana,Dry Deciduous,40,16,115.5,Upper,2,NA,9.97,4.42,28.42,10.7,1.6,25,24,408
1699,Diospyros montana,Dry Deciduous,40,16,115.5,Upper,2,NA,10.99,5.19,33.45,13.1,2.2,1,24,408
1700,Diospyros montana,Dry Deciduous,40,16,115.5,Upper,2,NA,7.65,3.53,20.39,8.5,1.8,15,24,408
1701,Diospyros montana,Dry Deciduous,40,16,115.5,Upper,3,NA,10.3,5.24,32.3,13,2.3,1,24,409
1702,Diospyros montana,Dry Deciduous,40,16,115.5,Upper,3,NA,10.13,4.97,30.91,11.4,1.6,28,24,409
1703,Diospyros montana,Dry Deciduous,40,16,115.5,Upper,3,NA,9.18,4.46,27.04,11.1,2.1,1,24,409
1704,Diospyros montana,Dry Deciduous,40,16,115.5,Upper,3,NA,10.01,4.68,29.53,10.2,1.9,2,24,409
1705,Diospyros montana,Dry Deciduous,40,16,115.5,Upper,3,NA,6.76,2.56,14.82,8.9,1.3,1,14,409
1706,Diospyros montana,Dry Deciduous,40,16,115.5,Mid,1,NA,8.7,4.38,25.79,9.9,1.5,5,14,404
1707,Diospyros montana,Dry Deciduous,40,16,115.5,Mid,1,NA,6.28,3.84,18.94,7.8,1.8,3,14,404
1708,Diospyros montana,Dry Deciduous,40,16,115.5,Mid,1,NA,7.44,3.67,20.53,8.3,1.2,1,14,404
1709,Diospyros montana,Dry Deciduous,40,16,115.5,Mid,1,NA,5.86,3.41,16.42,9.8,1.1,10,14,404
1710,Diospyros montana,Dry Deciduous,40,16,115.5,Mid,1,NA,7.58,4.31,23.33,9.4,1.4,12,14,404
1711,Diospyros montana,Dry Deciduous,40,16,115.5,Mid,2,NA,5.47,3.54,16.18,8.2,1.6,1,14,405
1712,Diospyros montana,Dry Deciduous,40,16,115.5,Mid,2,NA,9.83,5.11,30.87,11.5,2.2,2,14,405
1713,Diospyros montana,Dry Deciduous,40,16,115.5,Mid,2,NA,9.05,4.89,28.49,11.2,2.4,1,14,405
1714,Diospyros montana,Dry Deciduous,40,16,115.5,Mid,2,NA,6.82,3.73,19.56,9,1.7,1,14,405
1715,Diospyros montana,Dry Deciduous,40,16,115.5,Mid,2,NA,9.37,4.45,27.37,10,1.7,15,14,405
1716,Diospyros montana,Dry Deciduous,40,16,115.5,Mid,3,NA,9.79,4.4,27.99,9.6,1.6,5,14,406
1717,Diospyros montana,Dry Deciduous,40,16,115.5,Mid,3,NA,6.25,3.9,19.12,6.9,1.5,18,14,406
1718,Diospyros montana,Dry Deciduous,40,16,115.5,Mid,3,NA,6.97,3.36,18.39,9.6,1,28,14,406
1719,Diospyros montana,Dry Deciduous,40,16,115.5,Mid,3,NA,7.04,3.89,20.62,8.2,1.2,3,14,406
1720,Diospyros montana,Dry Deciduous,40,16,115.5,Mid,3,NA,9.52,4.29,27.03,9,1.1,29,14,406
1721,Diospyros montana,Dry Deciduous,40,16,115.5,Bottom,1,NA,8.58,3.96,23.9,11.6,2,8,22,401
1722,Diospyros montana,Dry Deciduous,40,16,115.5,Bottom,1,NA,8,4.43,24.62,NA,NA,6,22,401
1723,Diospyros montana,Dry Deciduous,40,16,115.5,Bottom,1,NA,10.2,5.29,32.31,10.2,2.2,10,22,401
1724,Diospyros montana,Dry Deciduous,40,16,115.5,Bottom,1,NA,7.67,3.84,21.65,8,1.6,16,22,401
1725,Diospyros montana,Dry Deciduous,40,16,115.5,Bottom,1,NA,5.83,3.69,17.47,7.2,1.7,6,22,401
1726,Diospyros montana,Dry Deciduous,40,16,115.5,Bottom,2,NA,10.88,5.21,33.32,10.4,1.9,4,22,402
1727,Diospyros montana,Dry Deciduous,40,16,115.5,Bottom,2,NA,9.15,3.9,24.77,10.9,2,10,22,402
1728,Diospyros montana,Dry Deciduous,40,16,115.5,Bottom,2,NA,9.85,5.23,31.39,11.8,2,3,22,402
1729,Diospyros montana,Dry Deciduous,40,16,115.5,Bottom,2,NA,10.07,4.13,27.47,9.5,1.6,5,22,402
1730,Diospyros montana,Dry Deciduous,40,16,115.5,Bottom,2,NA,8.25,4.22,24.28,10.2,1.6,30,22,402
1731,Diospyros montana,Dry Deciduous,40,16,115.5,Bottom,3,NA,10.62,4.97,31.86,12.7,2,14,22,403
1732,Diospyros montana,Dry Deciduous,40,16,115.5,Bottom,3,NA,10.24,4.3,28.47,11.5,2.1,15,22,403
1733,Diospyros montana,Dry Deciduous,40,16,115.5,Bottom,3,NA,9.03,4.34,26.27,10.1,1.4,10,22,403
1734,Diospyros montana,Dry Deciduous,40,16,115.5,Bottom,3,NA,9.16,4.24,26.13,10.3,1.6,3,22,403
1735,Diospyros montana,Dry Deciduous,40,16,115.5,Bottom,3,NA,11.93,4.6,32.95,10.3,1.8,13,22,403
1736,Diospyros montana,Moist Deciduous,41,6.5,20.5,Upper,1,NA,4.64,2.64,11,5.3,1.2,45,18,417
1737,Diospyros montana,Moist Deciduous,41,6.5,20.5,Upper,1,NA,4.14,3.25,12.44,6.5,1.1,7,18,417
1738,Diospyros montana,Moist Deciduous,41,6.5,20.5,Upper,1,NA,5.42,2.87,13.43,6.9,1.3,31,18,417
1739,Diospyros montana,Moist Deciduous,41,6.5,20.5,Upper,1,NA,5.62,3.8,17.5,NA,NA,9,18,417
1740,Diospyros montana,Moist Deciduous,41,6.5,20.5,Upper,1,NA,3.79,3.17,11.44,6.2,1.4,37,18,417
1741,Diospyros montana,Moist Deciduous,41,6.5,20.5,Upper,2,NA,7,5.02,25,8.4,1.9,12,18,418
1742,Diospyros montana,Moist Deciduous,41,6.5,20.5,Upper,2,NA,4.95,3.71,15.83,7.6,1.4,21,18,418
1743,Diospyros montana,Moist Deciduous,41,6.5,20.5,Upper,2,NA,5.42,3.31,15.17,6.9,1.5,17,18,418
1744,Diospyros montana,Moist Deciduous,41,6.5,20.5,Upper,2,NA,5.04,3.27,14.27,6,1.2,19,18,418
1745,Diospyros montana,Moist Deciduous,41,6.5,20.5,Upper,2,NA,4.18,3.67,14.18,7.2,1.4,15,18,418
1746,Diospyros montana,Moist Deciduous,41,6.5,20.5,Upper,3,NA,6.09,3.35,16.63,6.4,1.3,7,18,419
1747,Diospyros montana,Moist Deciduous,41,6.5,20.5,Upper,3,NA,6.2,4,19.42,7.5,1.5,9,18,419
1748,Diospyros montana,Moist Deciduous,41,6.5,20.5,Upper,3,NA,4.83,3.93,16.47,7.8,1.5,10,18,419
1749,Diospyros montana,Moist Deciduous,41,6.5,20.5,Upper,3,NA,4,3.16,11.81,7.3,1.4,9,18,419
1750,Diospyros montana,Moist Deciduous,41,6.5,20.5,Upper,3,NA,3.64,2.4,8.11,7.8,1.3,18,18,419
1751,Diospyros montana,Moist Deciduous,41,6.5,20.5,Mid,1,NA,7.36,4.57,23.93,7.6,1.9,40,18,414
1752,Diospyros montana,Moist Deciduous,41,6.5,20.5,Mid,1,NA,5.88,3.27,15.91,7.2,1.4,7,18,414
1753,Diospyros montana,Moist Deciduous,41,6.5,20.5,Mid,1,NA,4.89,3.32,14.18,6,1.2,9,18,414
1754,Diospyros montana,Moist Deciduous,41,6.5,20.5,Mid,1,NA,6.4,3.68,18.54,6.8,1.2,20,18,414
1755,Diospyros montana,Moist Deciduous,41,6.5,20.5,Mid,1,NA,5.55,6.54,28.18,6.7,1.1,50,18,414
1756,Diospyros montana,Moist Deciduous,41,6.5,20.5,Mid,2,NA,5.63,3.83,17.63,8.1,1.5,11,18,415
1757,Diospyros montana,Moist Deciduous,41,6.5,20.5,Mid,2,NA,4.81,2.98,12.68,7.8,1.5,34,18,415
1758,Diospyros montana,Moist Deciduous,41,6.5,20.5,Mid,2,NA,4.53,3.83,15.49,10,1.6,12,18,415
1759,Diospyros montana,Moist Deciduous,41,6.5,20.5,Mid,2,NA,5.92,3.84,18.24,6.9,1.6,11,18,415
1760,Diospyros montana,Moist Deciduous,41,6.5,20.5,Mid,2,NA,3.79,2.57,9.07,4.7,1.7,55,18,415
1761,Diospyros montana,Moist Deciduous,41,6.5,20.5,Mid,3,NA,6.27,3.84,18.92,7,1.6,26,18,416
1762,Diospyros montana,Moist Deciduous,41,6.5,20.5,Mid,3,NA,6.15,2.89,14.93,5.1,1.4,19,18,416
1763,Diospyros montana,Moist Deciduous,41,6.5,20.5,Mid,3,NA,4.68,3.78,15.58,7.7,1.3,30,18,416
1764,Diospyros montana,Moist Deciduous,41,6.5,20.5,Mid,3,NA,5.79,4.29,19.76,7.8,1.6,10,18,416
1765,Diospyros montana,Moist Deciduous,41,6.5,20.5,Mid,3,NA,6.77,2.77,15.67,6.8,1.3,8,18,416
1766,Diospyros montana,Moist Deciduous,41,6.5,20.5,Bottom,1,NA,5.12,3.1,13.76,6.6,1.4,30,24,411
1767,Diospyros montana,Moist Deciduous,41,6.5,20.5,Bottom,1,NA,6.24,3.64,18.07,7.3,1.3,32,24,411
1768,Diospyros montana,Moist Deciduous,41,6.5,20.5,Bottom,1,NA,6,4.08,19.34,8.7,1.7,10,24,411
1769,Diospyros montana,Moist Deciduous,41,6.5,20.5,Bottom,1,NA,6.19,2.9,15.05,8.7,1.6,31,24,411
1770,Diospyros montana,Moist Deciduous,41,6.5,20.5,Bottom,1,NA,4.71,4.36,17.93,7.1,1.2,50,24,411
1771,Diospyros montana,Moist Deciduous,41,6.5,20.5,Bottom,2,NA,5.63,3.56,16.57,8,1.5,18,24,412
1772,Diospyros montana,Moist Deciduous,41,6.5,20.5,Bottom,2,NA,8.32,4.89,27.06,7.8,2,10,24,412
1773,Diospyros montana,Moist Deciduous,41,6.5,20.5,Bottom,2,NA,5.77,3.96,18.42,7.9,1.7,17,24,412
1774,Diospyros montana,Moist Deciduous,41,6.5,20.5,Bottom,2,NA,6.42,4.3,21.03,8.2,1.7,19,24,412
1775,Diospyros montana,Moist Deciduous,41,6.5,20.5,Bottom,2,NA,6.13,4.02,19.36,7.4,1.6,10,24,412
1776,Diospyros montana,Moist Deciduous,41,6.5,20.5,Bottom,3,NA,4.08,2.74,10.31,5.2,1.2,20,24,413
1777,Diospyros montana,Moist Deciduous,41,6.5,20.5,Bottom,3,NA,6.54,3.79,19.25,6.7,1.6,11,24,413
1778,Diospyros montana,Moist Deciduous,41,6.5,20.5,Bottom,3,NA,6.04,4.19,19.85,7.6,1.5,33,24,413
1779,Diospyros montana,Moist Deciduous,41,6.5,20.5,Bottom,3,NA,5,3.26,14.15,7.3,1.1,48,24,413
1780,Diospyros montana,Moist Deciduous,41,6.5,20.5,Bottom,3,NA,4.15,3.1,11.87,8.3,1.3,12,24,413
1781,Diospyros montana,Moist Deciduous,42,7,21.5,Upper,1,NA,6.34,3.81,18.94,11.1,1.6,10,14,427
1782,Diospyros montana,Moist Deciduous,42,7,21.5,Upper,1,NA,6.29,3.88,19.12,7.4,1.6,20,14,427
